transition_id,site_index,plot_index,siteID,plotID,eventID,previous_event_date,event_date,previous_event_year,event_year,dt_years,decimalLatitude,decimalLongitude,plotType,nlcdClass,area_young_m2,area_mature_m2,log_area_young_t1_ha,log_area_mature_t1_ha,young_area_precision,mature_area_precision,young_count_t0,mature_count_t0,young_count_t1,mature_count_t1,previous_young_per_ha,previous_mature_per_ha,young_per_ha,mature_per_ha,u0_kha,v0_kha,u1_kha,v1_kha,young_log_growth_rate,mature_log_growth_rate,death_events,maturation_events,death_fraction_interval,maturation_fraction_interval,death_hazard_annual,maturation_hazard_annual,climate_days,climate_expected_days,climate_coverage,clim_tmean_c,clim_tmin_mean_c,clim_tmax_mean_c,clim_tmin_absolute_c,clim_tmax_absolute_c,clim_prcp_annualized_mm,clim_vpd_mean_kpa,clim_vpd_max_kpa,clim_vpd_p90_kpa,clim_pet_annualized_mm,clim_deficit_annualized_mm,clim_water_balance_mm,clim_dry_days_annualized,clim_max_consecutive_dry_days,clim_hot_days_annualized,clim_frost_days,clim_high_vpd_days_annualized,clim_srad_mean_w_m2,clim_daylength_mean_sec,clim_swe_mean,clim_swe_max,clim_snow_days,clim_growing_days,clim_growing_tmean_c,clim_growing_vpd_mean_kpa,clim_growing_prcp_total_mm,clim_growing_deficit_total_mm,log1p_clim_prcp_annualized,log1p_clim_deficit_annualized,log1p_clim_dry_days_annualized,log1p_clim_hot_days_annualized,log1p_clim_high_vpd_days_annualized,clim_tmean_c_z,clim_tmin_absolute_c_z,clim_tmax_absolute_c_z,clim_vpd_mean_kpa_z,clim_vpd_max_kpa_z,clim_vpd_p90_kpa_z,clim_growing_vpd_mean_kpa_z,log1p_clim_prcp_annualized_z,log1p_clim_deficit_annualized_z,log1p_clim_dry_days_annualized_z,log1p_clim_hot_days_annualized_z,log1p_clim_high_vpd_days_annualized_z,n_transitions_site
HARV_012__vst_HARV_2019,11,332,HARV,HARV_012,vst_HARV_2019,2015-09-22,2019-07-10,2015,2019,3.79739904175222,42.429486,-72.239802,distributed,deciduousForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,80,14,88,9,10000,350,11000,225,10,0.35,11,0.225,0.0250964117057721,-0.115934938454726,9,1,0.0957446808510638,0.0125,0.0265032788688038,0.00331247310818721,1386,1386,1,8.48284632034632,2.78131313131313,14.1843795093795,-25.87,35.38,1302.28083633742,0.536824605123178,2.1030402379744,1.14137274385912,2268.66599016773,1744.53213660904,-3669.75005711878,231.210886806057,16,20.8037130497477,592,0.263338139870224,308.539069264069,42896.4596320346,27.3431313131313,252.61,528,823,15.4163001215067,0.76040667267426,3230.68,5817.27440275878,7.17264008447508,7.46481473749508,5.44764595363437,3.08208027867458,0.233757535065603,-0.526250365868981,-0.749609433857018,0.268911840645808,-0.601260420090216,0.168281335658101,-0.340224598402936,-0.433374693668953,0.219875709549103,-0.490155448270262,-0.417201681608184,-0.0527450492731637,-0.32873824701173,150
HARV_012__vst_HARV_2023,11,332,HARV,HARV_012,vst_HARV_2023,2019-07-10,2023-08-09,2019,2023,4.08213552361396,42.429486,-72.239802,distributed,deciduousForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,88,9,60,9,11000,225,7500,225,11,0.225,7.5,0.225,-0.0938111511865653,0,2,0,0.0206185567010309,0,0.00510372249581693,0,1490,1490,1,9.74925503355705,3.88561744966443,15.6128926174497,-26.1,34.88,1256.74171529175,0.580663812051955,1.86063827773036,1.14550182716513,2461.91191220546,1920.68664471692,-4919.66807282232,239.825452716298,18,24.2520120724346,582,0,312.222161073825,43380.6183020134,10.658610738255,110,424,952,15.8881197478992,0.785693064120445,3462.21,7053.03802399537,7.13707310242209,7.56095854019103,5.48407240849782,3.22890583858362,0,-0.342106664982056,-0.769140850610152,0.144135191872742,-0.448080599684046,-0.187149404234246,-0.331237510585275,-0.323534254394385,0.137835277412395,-0.186392929272707,-0.194166646690315,0.0310376775559617,-0.514594706409898,150
HARV_013__vst_HARV_2015,11,333,HARV,HARV_013,vst_HARV_2015,2014-01-13,2015-09-21,2014,2015,1.68651608487337,42.392282,-72.254598,distributed,evergreenForest,400,400,-3.2188758248682,-3.2188758248682,1.4142135623731,0.707106781186548,0,11,36,11,0,275,900,275,0,0.275,0.9,0.275,4.03405892100885,0,0,0,0,,0,,616,616,1,8.66736201298701,2.60035714285714,14.7343668831169,-26.66,33.55,1184.39427759741,0.589525256005387,2.06119551227746,1.22150681523187,2541.58834583253,2025.53374574486,-2288.92962637327,245.476461038962,25,17.1952110389611,241,0.592938311688313,341.756363636364,44641.7364285714,52.2233928571429,225.7,302,385,16.3993376623377,0.828939824778403,1303.18,3096.690083056,7.07783072193986,7.61408209816009,5.50726649618047,2.90115842973064,0.465580305563099,-0.499420636919606,-0.81669560444387,-0.187770693863614,-0.417117576207565,0.106924976162979,-0.165810113821004,-0.135676560346512,0.00118408535098266,-0.0185511616880786,-0.0521518891307528,-0.155984061996031,-0.144420084517216,150
HARV_013__vst_HARV_2019,11,333,HARV,HARV_013,vst_HARV_2019,2015-09-21,2019-04-30,2015,2019,3.60574948665298,42.392282,-72.254598,distributed,evergreenForest,8,400,-7.13089883029635,-3.2188758248682,0.2,0.707106781186548,36,11,8,12,900,275,10000,300,0.9,0.275,10,0.3,0.66752699217671,0.0240475383419422,10,0,0.212765957446809,0,0.0663467303958207,0,1316,1316,1,8.38900075987842,2.64268237082067,14.1353191489362,-25.66,35.32,1269.86359339408,0.542008128896943,2.23335658593903,1.16955377730988,2208.48177820287,1719.93941535705,-3384.42203803747,237.398633257403,16,23.5734624145786,581,0.832004555808655,299.575417933131,42343.5957522796,19.9719756838906,193.23,460,761,15.5211563731932,0.778488919795525,2910.42,5378.2097936691,7.14745194315941,7.45062559242923,5.47394420219407,3.20166709701901,0.605410753043964,-0.539896093852449,-0.731776401169373,0.253938642793039,-0.583148522171387,0.359362447091794,-0.278887637231487,-0.354828018826161,0.161775587498295,-0.534985487511128,-0.256180500497416,0.0154944979822487,-0.0332433822236985,150
HARV_013__vst_HARV_2023,11,333,HARV,HARV_013,vst_HARV_2023,2019-04-30,2023-08-09,2019,2023,4.27652292950034,42.392282,-72.254598,distributed,evergreenForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,8,12,34,13,10000,300,4250,325,10,0.3,4.25,0.325,-0.200052905765125,0.0186570066227038,2,0,0.1,0,0.0246369579667228,0,1561,1561,1,10.3449455477258,4.43709160794363,16.252799487508,-25.38,35.05,1239.89514084507,0.602266444508622,1.97238019985534,1.18352910884562,2564.70901429225,2011.35713565234,-5665.59690711697,240.382202304738,18,28.0601792573624,573,0,312.556374119154,43824.9112171685,8.62267136450993,103.48,402,1032,16.1051647286822,0.796954795403852,3694.33,7806.16468697693,7.12358828594171,7.60706201827718,5.48638157895598,3.369368826649,0,-0.255489560473856,-0.707999024252514,0.186559252455583,-0.37259822689868,-0.0233037240347551,-0.248469861060731,-0.274614917137658,0.106730581217322,-0.0407308247448907,-0.180027858941252,0.111189744852524,-0.514594706409898,150
HARV_014__vst_HARV_2015,11,334,HARV,HARV_014,vst_HARV_2015,2014-08-05,2015-10-01,2014,2015,1.15537303216975,42.471449,-72.265709,distributed,mixedForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,0,0,56,27,0,0,7000,675,0,0,7,0.675,7.66315988728771,5.63990407825755,0,0,,,,,422,422,1,8.98251184834123,2.87154028436019,15.0934834123223,-27.18,33.45,1168.79134478673,0.614908007292948,2.10444846815624,1.24945348209671,2466.71182590902,2021.3344654087,-1499.58232178949,247.539099526066,19,17.3104265402843,151,0.865521327014216,327.927203791469,43606.1947156398,48.1586492890995,220.52,185,273,16.3041941391941,0.851158990283157,907.25,2158.39947701937,7.06458067409861,7.61200779906076,5.51560017531691,2.90747065389757,0.623540545945121,-0.453595891392626,-0.860853590146609,-0.212726023618225,-0.328426982649157,0.170346204667272,-0.104983259356805,-0.0391597084046068,-0.0293790827330908,-0.0251048271547926,-0.0011257208100375,-0.152382132240816,-0.0188287062763096,150
HARV_014__vst_HARV_2019,11,334,HARV,HARV_014,vst_HARV_2019,2015-10-01,2019-07-10,2015,2019,3.77275838466804,42.471449,-72.265709,distributed,mixedForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,56,27,54,22,7000,675,6750,550,7,0.675,6.75,0.55,-0.00963813481486098,-0.0541933105817057,5,0,0.0602409638554217,0,0.0164685290633773,0,1377,1377,1,8.59546840958606,2.81001452432825,14.3809222948439,-26.12,35.54,1265.11414550072,0.551273419326371,2.19108898024137,1.18648590109375,2298.46196269114,1776.48005119682,-3898.57164158356,234.841436865022,16,23.8552249637155,589,0.795174165457183,304.484233841685,42901.3654538853,23.8232752360203,235.15,519,817,15.5671052631579,0.78226653507165,3092.46,5881.15600443338,7.14370776096259,7.48295193865904,5.46315970152406,3.21306799055035,0.585102045343171,-0.509874413857688,-0.770839234675642,0.308840368253188,-0.550774407231384,0.297386024329071,-0.242034303910831,-0.338418602629985,0.153139085110541,-0.432851682882975,-0.322212769970916,0.0220001632692506,-0.0493904745822931,150
HARV_014__vst_HARV_2023,11,334,HARV,HARV_014,vst_HARV_2023,2019-07-10,2023-08-09,2019,2023,4.08213552361396,42.471449,-72.265709,distributed,mixedForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,54,22,68,18,6750,550,8500,450,6.75,0.55,8.5,0.45,0.0564638680519435,-0.0490594857744794,8,0,0.105263157894737,0,0.0272469236914886,0,1490,1490,1,9.85406711409396,3.91948322147651,15.7886510067114,-25.9,35.12,1221.5811971831,0.592651106871064,1.91422155026025,1.17269235397194,2485.16875430015,1942.46910362099,-5158.13565410406,240.315392354125,18,26.7017102615694,579,0,308.30067114094,43380.9953624161,9.00658389261745,96.52,417,956,15.9694612970711,0.800610821172982,3397.17,7143.59214414916,7.10871963810707,7.57222985287803,5.4861047598801,3.32149415358224,0,-0.326866336795437,-0.752157009955252,0.204027983283812,-0.406195451749456,-0.108580971116056,-0.272056420229074,-0.258733668232094,0.07243387614897,-0.150781665330517,-0.181722790618912,0.0838711318121853,-0.514594706409898,150
HARV_015__vst_HARV_2019,11,335,HARV,HARV_015,vst_HARV_2019,2018-10-24,2019-07-10,2018,2019,0.709103353867214,42.538822,-72.182055,distributed,deciduousForest,400,400,-3.2188758248682,-3.2188758248682,1.4142135623731,0.707106781186548,0,0,19,30,0,0,475,750,0,0,0.475,0.75,8.6946674565947,9.33771588535464,0,0,,,,,259,259,1,3.92882239382239,-1.37907335907336,9.23671814671815,-23.65,32.21,1585.62217181467,0.374306166347012,1.49268505233016,0.848966189259766,1801.308592681,1180.12427881843,-152.943964419933,200.252895752896,13,5.64092664092664,154,0,323.471930501931,41957.3994208494,104.578455598456,265.68,190,103,13.836213592233,0.65263999079539,514.63,644.442125551068,7.3693626151902,7.07422204251391,5.30456230502942,1.89325150810796,0,-1.18843375975264,-0.561088802587634,-0.522172112575428,-1.1691207215977,-0.726674278612749,-0.976657237293758,-0.901497624611063,0.673644921872112,-1.72421752614274,-1.29328656778242,-0.731123638074025,-0.514594706409898,150
HARV_015__vst_HARV_2023,11,335,HARV,HARV_015,vst_HARV_2023,2019-07-10,2023-08-09,2019,2023,4.08213552361396,42.538822,-72.182055,distributed,deciduousForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,19,30,23,30,475,750,2875,750,0.475,0.75,2.875,0.75,0.440636488966215,0,4,0,0.0816326530612245,0,0.0208610928881939,0,1490,1490,1,9.01307046979866,3.21248322147651,14.8136577181208,-27.86,34.59,1334.6053722334,0.551339010061168,1.79143647439963,1.12263194111226,2390.52797003602,1834.29232572434,-4310.41914667679,240.560362173038,16,19.352615694165,612,0,314.09832885906,43381.373557047,17.4551543624161,132.75,519,921,15.5913246471227,0.761632209022011,3528.59,6640.48563087272,7.19713993039849,7.51495905337273,5.4871193887474,3.01320943896845,0,-0.449152477832318,-0.918598648373267,0.0717647355843642,-0.550545224778498,-0.288619079376161,-0.381014581936167,-0.428051140441898,0.276388177878407,-0.331726477527599,-0.175510333609482,-0.0920446559163562,-0.514594706409898,150
HARV_016__vst_HARV_2015,11,336,HARV,HARV_016,vst_HARV_2015,2014-08-11,2015-10-01,2014,2015,1.13894592744695,42.45847,-72.231992,distributed,woodyWetlands,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,0,0,49,30,0,0,6125,750,0,0,6.125,0.75,7.65646294283703,5.81362599592995,0,0,,,,,416,416,1,8.63496394230769,2.62754807692308,14.6423798076923,-26.97,33.02,1217.83656850962,0.591283994939983,2.02702520360737,1.21268258458096,2402.30768146044,1941.5329020562,-1349.04855027389,244.963341346155,19,14.9260817307693,153,0.878004807692311,326.157115384615,43508.0050961538,52.4382932692308,229.69,187,265,16.0907735849057,0.825886579161597,927.21,2031.67248020574,7.1056520503615,7.57174802009383,5.50518250590987,2.76795812573024,0.63020994078935,-0.504131517833684,-0.843020557458965,-0.320033941563062,-0.410972316450005,0.0568215113199853,-0.18501634675595,-0.148939419164341,0.0653580375555124,-0.152303996839771,-0.0649119242347614,-0.231991840822385,-0.0135259890324403,150
HARV_016__vst_HARV_2019,11,336,HARV,HARV_016,vst_HARV_2019,2016-08-10,2019-05-01,2016,2019,2.72142368240931,42.45847,-72.231992,distributed,woodyWetlands,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,0,0,31,31,0,0,3875,775,0,0,3.875,0.775,3.03611636307056,2.44509980683795,13,0,,,,,993,993,1,7.89816717019134,2.302416918429,13.4939174219537,-25.88,35.44,1412.96631790744,0.508314603771018,1.87871921012974,1.11031294472792,2130.67864256196,1598.6308223439,-1953.19931747183,228.556841046278,15,18.7401911468813,460,0,299.478972809668,42206.7203625378,32.8819939577039,246.6,403,546,15.8852380952381,0.756154677187756,2430.68,3726.07944148754,7.2541540257396,7.37752814556916,5.43615067223887,2.98265671718446,0,-0.611266349585642,-0.750458625889763,0.283885038498574,-0.700878027087501,-0.160637575806022,-0.407827289291904,-0.451844749114588,0.407899505229672,-0.76593396227372,-0.487585980520814,-0.109478884293898,-0.514594706409898,150
HARV_016__vst_HARV_2023,11,336,HARV,HARV_016,vst_HARV_2023,2019-05-01,2023-07-05,2019,2023,4.17796030116359,42.45847,-72.231992,distributed,woodyWetlands,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,31,31,26,32,3875,775,3250,800,3.875,0.775,3.25,0.8,-0.0420877749024514,0.00758945145465112,5,0,0.0806451612903226,0,0.020125398794987,0,1525,1525,1,9.75190819672131,3.85519344262295,15.6486229508197,-26.22,35.03,1217.91726900393,0.583269251992069,1.83893769823927,1.16430072028062,2493.40271465598,1949.82150457072,-5328.92755664619,240.069298820445,18,24.4138269986894,587,0,311.142124590164,43626.167704918,10.9784,108.13,446,986,15.7220943204868,0.782566098302315,3431.18,7353.92670635142,7.10571825925684,7.57600584723768,5.48508443912975,3.23529339593602,0,-0.341720878561742,-0.779331155003092,0.181568186504661,-0.438976857849616,-0.218968672596786,-0.290321091423226,-0.337117343139607,0.0655107580302633,-0.138851561400301,-0.187970098380143,0.0346825945111086,-0.514594706409898,150
HARV_017__vst_HARV_2023,11,337,HARV,HARV_017,vst_HARV_2023,2019-07-10,2023-08-09,2019,2023,4.08213552361396,42.481741,-72.26708,distributed,deciduousForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,36,17,34,17,4500,425,4250,425,4.5,0.425,4.25,0.425,-0.0139988848002652,0,3,0,0.0566037735849057,0,0.0142741238714166,0,1490,1490,1,9.74839597315436,3.82898657718121,15.6678053691275,-26.13,35.05,1236.24998993964,0.587551369348141,1.87808011508096,1.16104450559452,2473.95846360674,1926.34893079522,-5052.49372823448,238.845573440644,18,25.966800804829,582,0,308.896684563758,43380.9953624161,9.72008724832215,98.72,418,951,15.9265299684543,0.795945616107654,3432.86,7066.55625667832,7.12064644570077,7.56390072664362,5.47999527224574,3.29460650960506,0,-0.342231577705876,-0.771688426708387,0.186559252455583,-0.42401458974502,-0.161574672295756,-0.297408351516657,-0.278998646521785,0.0999447975856188,-0.177097208247129,-0.219130487661289,0.0685282982359729,-0.514594706409898,150
HARV_020__vst_HARV_2015,11,338,HARV,HARV_020,vst_HARV_2015,2014-08-04,2015-09-22,2014,2015,1.13347022587269,42.436767,-72.228878,distributed,woodyWetlands,200,400,-3.91202300542815,-3.2188758248682,1,0.707106781186548,0,0,42,22,0,0,2100,550,0,0,2.1,0.55,6.74933361831796,5.56850516677078,0,0,,,,,414,414,1,8.62228260869565,2.67381642512077,14.5707487922705,-26.83,32.82,1171.49085144928,0.585238160508049,1.99039210575664,1.20050478397865,2414.01441589357,1956.13994893575,-1408.36346524282,244.382246376812,19,12.3514492753623,153,0,330.092729468599,43656.774178744,54.0635265700483,234.65,186,261,16.2397126436782,0.822420040147875,861.09,2030.35295942429,7.0668856976881,7.57923947681456,5.50281718400697,2.59162493890629,0,-0.505975462587966,-0.831131869000535,-0.369944601072288,-0.432097238577215,0.00310689176606245,-0.211521736773056,-0.163997564919935,-0.0240622095981859,-0.128635037420218,-0.0793945208855266,-0.332612435981247,-0.514594706409898,150
HARV_021__vst_HARV_2015,11,339,HARV,HARV_021,vst_HARV_2015,2014-08-12,2015-10-01,2014,2015,1.13620807665982,42.45243,-72.250472,distributed,evergreenForest,400,400,-3.2188758248682,-3.2188758248682,1.4142135623731,0.707106781186548,0,0,31,9,0,0,775,225,0,0,0.775,0.225,5.85645592288416,4.77072387586556,0,0,,,,,415,415,1,8.89719277108434,2.80428915662651,14.9900963855422,-27.03,33.53,1186.03275903615,0.610296662413115,2.10164469468009,1.25092787717953,2442.28453848706,1989.49700174812,-1427.3634181304,247.313855421687,19,19.3626506024097,151,0.880120481927713,324.955686746988,43492.0242891566,48.7482891566265,221.13,185,267,16.2521535580524,0.847642000531241,899.95,2084.92351224449,7.07921199240589,7.59613963615846,5.51469349209176,3.01370236996759,0.631335860920192,-0.466001815703199,-0.848115709655435,-0.192761759814535,-0.344539614012934,0.166235069261786,-0.101774189181848,-0.0544370048941735,0.00437018716196055,-0.0752396564407681,-0.00667723894539198,-0.0917633758499158,-0.0126307899577895,150
HARV_021__vst_HARV_2019,11,339,HARV,HARV_021,vst_HARV_2019,2015-10-01,2019-05-20,2015,2019,3.6331279945243,42.45243,-72.250472,distributed,evergreenForest,8,400,-7.13089883029635,-3.2188758248682,0.2,0.707106781186548,31,9,6,11,775,225,7500,275,0.775,0.225,7.5,0.275,0.624431373517701,0.0550120630889121,17,0,0.425,0,0.152316471926898,0,1326,1326,1,8.28828808446456,2.52978883861237,14.0467873303167,-25.97,35.51,1262.95302750565,0.539673390875038,2.20515324389201,1.1659434927075,2218.64762006614,1717.43211594377,-3472.160778447,233.682931424265,16,22.8453278070836,586,0.825734740015071,299.791983408748,42478.1333408748,24.858371040724,237.17,518,768,15.3999479166667,0.775193268639567,2937.37,5421.79322350401,7.14199941223278,7.44916759358576,5.45823537513469,3.17158829906956,0.601982503282452,-0.554540343045834,-0.758101354184467,0.301353769326803,-0.591306396730384,0.318008265297566,-0.286745542331418,-0.369143852362021,0.149198529574376,-0.539591976842388,-0.352363859675282,-0.00166929634285614,-0.0359691226471183,150
HARV_021__vst_HARV_2023,11,339,HARV,HARV_021,vst_HARV_2023,2019-05-20,2023-08-09,2019,2023,4.2217659137577,42.45243,-72.250472,distributed,evergreenForest,24,400,-6.03228654162824,-3.2188758248682,0.346410161513775,0.707106781186548,6,11,4,10,7500,275,1666.66666666667,250,7.5,0.275,1.66666666666667,0.25,-0.356156862285908,-0.0224900973964364,5,0,0.294117647058824,0,0.0825026070567223,0,1541,1541,1,10.2302887735237,4.28589876703439,16.174678780013,-25.73,35.18,1210.72795233463,0.604431156484729,1.92506014160646,1.18804834209351,2557.52604703764,2009.97518057489,-5685.866288931,241.368190661479,18,28.897859922179,576,0,310.090785204413,43729.4911550941,8.70459441920831,97.9,413,1010,16.1503415841584,0.806118417542919,3523.89,7702.28805837433,7.09980267966384,7.60637504786401,5.49045801894012,3.397786903326,0,-0.272161368329475,-0.737720745398588,0.219001181136581,-0.36503444518452,-0.0926884901406715,-0.238633598854986,-0.234809463550363,0.0518656108140787,-0.0429012804303349,-0.155068281139531,0.127405885671011,-0.514594706409898,150
HARV_022__vst_HARV_2015,11,340,HARV,HARV_022,vst_HARV_2015,2014-02-07,2015-09-24,2014,2015,1.62628336755647,42.434188,-72.198776,distributed,evergreenForest,200,400,-3.91202300542815,-3.2188758248682,1,0.707106781186548,10,8,30,31,250,200,1500,775,0.25,0.2,1.5,0.775,1.0997061940004,0.830634832202597,2,0,0.111111111111111,0,0.0724246696523468,0,594,594,1,9.07987373737374,3.00089225589226,15.1588552188552,-26.72,33.2,1217.29093434343,0.597721258580305,2.03439473640749,1.20900965095824,2600.03978402581,2064.1932916236,-2248.74145574629,242.270202020202,19,12.9128787878788,216,0.614898989898989,344.633383838384,45064.5996127946,52.8742087542088,230.34,279,388,16.1639046391753,0.813791431294797,1334.97,3068.57088419805,7.1052042820977,7.6329791047064,5.49417276806038,2.63281494267335,0.479272409764416,-0.439438867372842,-0.82179075664034,-0.275114348004758,-0.388479690387364,0.0676273583237407,-0.193010609542505,-0.2014789979179,0.0643251947406698,0.0411531785715997,-0.132323295308416,-0.309108280193627,-0.133533735943026,150
HARV_022__vst_HARV_2019,11,340,HARV,HARV_022,vst_HARV_2019,2015-09-24,2019-05-01,2015,2019,3.60027378507871,42.434188,-72.198776,distributed,evergreenForest,200,400,-3.91202300542815,-3.2188758248682,1,0.707106781186548,30,31,35,27,1500,775,1750,675,1.5,0.775,1.75,0.675,0.0427899403903313,-0.038319153591048,8,0,0.131147540983607,0,0.0390475722162658,0,1314,1314,1,8.1815296803653,2.49055555555556,13.872503805175,-25.79,35.38,1292.2683878327,0.528822672892311,2.12456287750731,1.13942872398747,2183.47519852961,1686.9590114092,-3208.5885176357,235.815399239544,16,21.3872623574145,585,0.277756653992396,298.230243531202,42346.6463013699,25.9277929984779,250.2,499,754,15.3968567639257,0.763528454377816,2961.23,5260.41626623102,7.16492792709509,7.43127539252056,5.46728093146785,3.10849215236296,0.245105926238211,-0.570063678779823,-0.742815897595058,0.268911840645808,-0.629220199198856,0.199839693048928,-0.344455822626571,-0.419814123970122,0.202086493606687,-0.596121674166352,-0.296978948346916,-0.0376737033872717,-0.3197153429902,150
HARV_022__vst_HARV_2023,11,340,HARV,HARV_022,vst_HARV_2023,2019-05-01,2023-08-09,2019,2023,4.27378507871321,42.434188,-72.198776,distributed,evergreenForest,200,400,-3.91202300542815,-3.2188758248682,1,0.707106781186548,35,27,32,24,1750,675,1600,600,1.75,0.675,1.6,0.6,-0.0209553399714013,-0.0275161570696401,4,0,0.0645161290322581,0,0.0156047562688277,0,1560,1560,1,10.1928557692308,4.31315384615385,16.0725576923077,-25.87,35.04,1251.19300608584,0.594627988966726,1.85583054872611,1.16783483047685,2547.81669721958,1994.9175868774,-5541.49098387337,239.366271620756,18,25.2703395259449,576,0,310.982711538462,43822.2961858974,10.266141025641,116.56,414,1026,16.02977582846,0.790076139442256,3671.98,7739.86131350274,7.13265169799442,7.59885916687941,5.48216389173955,3.26844052808842,0,-0.277604359896025,-0.749609433857018,0.184063719480122,-0.399287971765394,-0.1941989127261,-0.282628982464179,-0.304494807040031,0.127636663165149,-0.0666474073397146,-0.205852277461103,0.0535972652265761,-0.514594706409898,150
HARV_023__vst_HARV_2015,11,341,HARV,HARV_023,vst_HARV_2015,2014-08-04,2015-09-23,2014,2015,1.13620807665982,42.414314,-72.226622,distributed,evergreenForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,0,0,105,26,0,0,13125,650,0,0,13.125,0.65,8.34561069387001,5.70186902847394,0,0,,,,,415,415,1,9.21913253012048,3.13342168674699,15.304843373494,-26.73,33.72,1128.19124096386,0.62021659371701,2.09631789189177,1.27362616372786,2495.53638421939,2035.34389134472,-1553.58859534851,247.313855421687,25,22.0030120481928,149,0.880120481927713,327.779036144578,43654.6084337349,48.3674698795181,222.95,183,267,16.6071722846442,0.861306733815627,834.66,2131.03024689248,7.02925693949826,7.61891126878311,5.51469349209176,3.1356251659719,0.631335860920192,-0.419189773056036,-0.822639948673085,-0.145346633280771,-0.309878099765177,0.158424449849273,-0.052370609887782,0.00492062664930278,-0.110858429138612,-0.00329358926029921,-0.00667723894539198,-0.0221908551103324,-0.0126307899577895,150
HARV_023__vst_HARV_2019,11,341,HARV,HARV_023,vst_HARV_2019,2015-09-23,2019-04-30,2015,2019,3.60027378507871,42.414314,-72.226622,distributed,evergreenForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,105,26,55,25,13125,650,6875,625,13.125,0.65,6.875,0.625,-0.179585761285872,-0.0108767481158699,26,0,0.198473282442748,0,0.061450041372004,0,1314,1314,1,8.46562404870624,2.69819634703196,14.2330517503805,-25.69,35.4,1259.81807794677,0.547192802195132,2.25268663893478,1.18529734035499,2219.16646307964,1731.89102910621,-3453.91684175148,237.481939163498,16,24.7203422053232,579,1.11102661596958,297.244939117199,42341.0343607306,19.1655175038052,188,454,764,15.5467931937173,0.784518918188244,2912.23,5419.53992696597,7.13951605747383,7.45754640782295,5.47429358068319,3.24728220430903,0.747174377014831,-0.528754591246146,-0.734323977267608,0.273902906596729,-0.565032607666558,0.38770584428017,-0.244621246082793,-0.328634575064493,0.143470309584559,-0.513119446658106,-0.254041295795402,0.0415237402730913,0.0794703543208121,150
HARV_023__vst_HARV_2023,11,341,HARV,HARV_023,vst_HARV_2023,2019-04-30,2023-08-09,2019,2023,4.27652292950034,42.414314,-72.226622,distributed,evergreenForest,80,400,-4.8283137373023,-3.2188758248682,0.632455532033676,0.707106781186548,55,25,28,19,6875,625,3500,475,6.875,0.625,3.5,0.475,-0.157835806489395,-0.0640549627312962,30,0,0.375,0,0.109903217402052,0,1561,1561,1,10.4185137732223,4.49167200512492,16.3453555413197,-25.3,35.17,1220.67391805378,0.607225140729716,1.96185629560168,1.18834497134549,2574.89913371022,2030.82182412874,-5791.37518646232,241.785211267606,18,29.2293533930858,569,0,310.741262011531,43826.2249711723,8.19973734785394,104.05,382,1034,16.1630077369439,0.802696344894692,3624.81,7892.37150110661,7.10797726128614,7.6166881198778,5.49217714821831,3.40881341898556,0,-0.244792283071,-0.701205487990554,0.21650564816112,-0.355271905329269,-0.0387347835512243,-0.237987975374115,-0.24967445382431,0.0707214757235912,-0.0103175397661564,-0.144542248342086,0.133697920586145,-0.514594706409898,150
HARV_025__vst_HARV_2019,11,342,HARV,HARV_025,vst_HARV_2019,2014-08-06,2019-07-10,2014,2019,4.92539356605065,42.475428,-72.273927,distributed,mixedForest,400,400,-3.2188758248682,-3.2188758248682,1.4142135623731,0.707106781186548,0,0,11,28,0,0,275,700,0,0,0.275,0.7,1.14110695731139,1.33035214326814,5,0,,,,,1798,1798,1,8.6793659621802,2.81699110122358,14.5417408231368,-27.18,35.54,1243.22247915509,0.566097260323381,2.19108898024137,1.20625998267396,2336.97765528054,1832.693792122,-5387.17470732293,237.747498610339,19,22.3332406892718,740,0.812117843246248,309.956985539488,43062.4121357063,29.5481646273637,235.15,704,1089,15.7468227731864,0.799565068936863,3999.71,8028.78927410609,7.12626609907338,7.5140876771112,5.4754065022812,3.14987898291359,0.59449624041022,-0.49767518807151,-0.860853590146609,0.308840368253188,-0.498978002580618,0.297386024329071,-0.198995354462592,-0.263276265195055,0.112907347808767,-0.334479556153308,-0.247227003589312,-0.014057232791181,-0.0419213171343096,150
